scout,match,robot,team,start,show,move,auto_coral_L1_num,auto_coral_L2_num,auto_coral_L3_num,auto_coral_L4_num,robot_reef_removal,robot_algae_picked,robot_net_score,robot_net_miss,proc_score,coral_L1_num,coral_L2_num,coral_L3_num,coral_L4_num,tele_missed,climb_attempt,ending,climb_time,fouls,defense,driver,dead,comments,commentOpen,
JY,82,R3,1885,F,FALSE,TRUE,0,0,0,0,TRUE,TRUE,2,3,0,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,,
EC,83,R1,2377,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,1,FALSE,No,FALSE,0,3,0,NA,,,
BH,83,B3,1811,C,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,4,1,0,0,0,FALSE,No,FALSE,0,0,2,NA,,,
SBS,83,R2,9403,C,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0,0,0,1,1,1,0,0,FALSE,No,FALSE,0,0,2,NA,,,
LJ,83,B2,1111,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,3,1,FALSE,P,FALSE,0,0,3,NA,,Long time to align,
GL,83,B1,449,F,FALSE,TRUE,0,0,0,2,FALSE,FALSE,0,0,0,0,6,6,1,2,FALSE,P,FALSE,0,0,5,NA,,449!! Absolute cinema,
AX,83,R3,10675,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,3,0,0,0,3,FALSE,No,FALSE,0,0,3,NA,,"Sat in the wrong barge, did not park in correct color",
BH,84,B3,3748,C,FALSE,TRUE,0,0,1,0,TRUE,FALSE,0,0,0,1,3,2,0,2,FALSE,P,FALSE,0,0,3,NA,,,
AW,84,R1,3793,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,0,0,0,FALSE,P,FALSE,0,0,2,NA,,,
LJ,84,B2,10449,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,3,0,0,0,1,FALSE,P,FALSE,0,0,2,NA,,"Kitbot, struggled to move around alliance partners, coral landed in robot so robot couldn41391t play for about a minute",
GL,84,B1,10224,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,6,1,FALSE,P,FALSE,0,0,3,NA,2,Capable of descoring algae from reef,
JY,84,R3,2537,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,0,2,FALSE,P,FALSE,0,0,2,NA,2,long time depositing coral,
IH,84,R2,888,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,0,0,0,1,9,1,FALSE,P,FALSE,0,0,5,NA,,"Consistent L4 scoring, semi consistent intake outtake transfer",
BH,85,B3,7770,C,FALSE,TRUE,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,5,2,FALSE,P,FALSE,0,0,3,NA,,,
IH,85,R2,623,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,de,,Died during auto,
AW,85,R1,4464,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,1,FALSE,P,FALSE,0,3,2,NA,,,
GL,85,B1,8622,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,1,0,2,FALSE,P,FALSE,0,0,2,NA,,,
LJ,85,B2,7886,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,1,0,0,0,0,1,FALSE,P,FALSE,0,0,3,NA,,"After dropping preloaded coral, moved to clear algae from reef, finished with about ~1:10 left, ground intake inconsistent and requires pushing against wall",
AX,85,R3,339,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,4,0,0,0,FALSE,P,FALSE,0,0,3,NA,5,"Very slow loading of coral, frequent need to reload because coral not positioned correctly",
AW,86,R1,5587,C,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,1,di,2,Manip fell off,
BH,86,B3,3714,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,2,NA,0,,
JY,86,R3,2377,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,6,0,0,0,2,FALSE,P,FALSE,0,0,3,NA,5,L1 bot,
IH,86,R2,9709,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,0,0,5,FALSE,P,FALSE,0,0,2,NA,1,"Okay intake, out take no precision",
GL,86,B1,404,C,FALSE,FALSE,0,0,0,0,TRUE,TRUE,0,0,2,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,404 was indeed not found41389 cus it was hiding >:( think a wheel broke or smth,
LJ,86,B2,1727,M,FALSE,TRUE,2,0,0,0,TRUE,FALSE,0,0,0,2,0,9,0,0,TRUE,No,FALSE,0,0,4,NA,,Coral always wobbly but somehow it works? Pretty consistent L1,
AW,87,R1,1811,C,FALSE,TRUE,0,1,0,0,TRUE,FALSE,0,0,0,0,0,4,0,1,FALSE,No,FALSE,0,0,3,NA,,,
BH,87,B3,3748,C,FALSE,TRUE,0,0,1,0,TRUE,FALSE,0,0,0,0,3,5,0,0,TRUE,D,FALSE,0,0,3,NA,,,
LJ,87,B2,10679,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,1,2,2,NA,0,"Kitbot, generally tried to avoid reef fouls but spent a lot of time looking a bit confused",
GL,87,B1,1885,M,FALSE,TRUE,1,0,0,0,TRUE,TRUE,2,6,1,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,"Pure algae bot, shooter consistency is a bit mid",
IH,87,R2,10449,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,FALSE,No,FALSE,0,0,0,di,,Disabled for majority of match,
AX,87,R3,9403,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,1,FALSE,P,FALSE,0,0,2,NA,5,"Removed a few algae, struggled with intake + positioning coral on reef, frequently paused",
AW,88,R1,1111,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,3,1,1,FALSE,P,FALSE,0,0,4,cs,,,
BH,88,B3,623,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,3,NA,0,,
SBS,88,B1,8622,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,4,0,0,1,FALSE,No,FALSE,0,0,2,NA,,"Very hard to see from my POV, might be inaccurate ",
LJ,88,B2,10224,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,8,1,FALSE,P,FALSE,0,0,3,NA,,Intake is a bit iffy?,
IH,88,R2,2199,M,FALSE,FALSE,0,0,0,1,TRUE,FALSE,2,0,1,2,0,2,0,0,TRUE,P,FALSE,0,0,4,NA,,"Climbed successfully, then fell before match end",
AX,88,R3,888,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,4,0,FALSE,P,FALSE,0,3,3,NA,"0,5",Stopped coral mid match,
NL,89,B1,3793,,TRUE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,NA,,,
BH,89,B3,5587,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,4,NA,0,,
LJ,89,B2,3714,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,0,di,,"Kitbot, kept disabling and enabling, mostly disabled after tele op began",
IH,89,R2,7770,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,4,0,0,FALSE,P,FALSE,0,0,3,NA,,Slow but consistent L3,
AX,89,R3,2421,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,1,0,1,FALSE,P,FALSE,0,0,3,NA,,Elevator struggled to reach L4,
SBS,89,R1,7886,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,2,ba,"5,0","Beached late in the game, very short defense, cleared reef of algae super quick",
IH,90,R2,4541,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,1,0,2,4,FALSE,P,FALSE,0,0,3,NA,,,
SBS,90,R1,2537,C,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,0,2,1,FALSE,P,FALSE,0,0,4,NA,,,
AX,90,R3,1727,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,1,3,5,0,1,TRUE,D,FALSE,0,0,4,NA,,"Good, no L4 though",
BH,90,B3,449,C,FALSE,FALSE,0,0,0,3,TRUE,FALSE,0,0,0,0,3,4,7,3,FALSE,P,FALSE,0,0,4,NA,,,
LJ,90,B2,4464,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,3,0,0,0,2,FALSE,P,FALSE,0,0,3,NA,,Kitbot,
NL,90,B1,2106,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,1,NA,,,
LJ,91,B2,10449,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,0,FALSE,No,FALSE,0,0,4,di,,"Kitbot, disabled multiple times in the match but enabled a couple times, fast L1 when not disabled",
GL,91,B3,404,M,FALSE,TRUE,1,0,0,0,TRUE,TRUE,0,0,8,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,,
SBS,91,R1,339,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,1,0,1,FALSE,P,FALSE,0,0,3,NA,5,They were browning out,
NL,91,B1,9709,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,6,FALSE,P,FALSE,0,0,2,cs,,,
AW,91,R2,10679,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,5,0,0,0,3,FALSE,P,FALSE,0,0,3,NA,1,Had trouble placing L1 after putting some in,
AX,91,R3,10224,F,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,2,1,2,0,5,0,FALSE,No,FALSE,0,0,4,NA,,"Very consistent L4 and coral scoring, effectively intakes algae and scores in processor, failed to park",
BH,92,B3,623,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,FALSE,No,FALSE,0,0,1,NA,,Spiny manip geeked bot,
LJ,92,B2,3793,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,0,FALSE,No,FALSE,0,0,3,di,,"Died right as endgame started, pass through intake just dropped the coral at station a few times",
NL,92,B1,1111,M,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,0,0,0,5,0,FALSE,No,FALSE,0,0,3,NA,,,
CL,92,R1,888,C,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,0,0,0,0,10,0,FALSE,P,FALSE,0,0,5,NA,,,
IH,92,R2,9403,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,3,0,0,FALSE,P,FALSE,0,0,3,NA,1,Slow lift and deposit,
JY,92,R3,3714,M,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,1,di,0,"Kitbot, disabled sometimes, too lightweight",
BH,93,B3,7770,C,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,1,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,,
LJ,93,B2,2377,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,3,1,0,0,4,FALSE,P,FALSE,0,0,3,NA,4,1727 pushed 2377 out of the way a few times,
NL,93,B1,1727,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,1,3,6,0,0,TRUE,D,FALSE,0,0,4,NA,,,
AW,93,R2,5587,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,2,NA,0,Was easily shoved out of the way on defense ,
CL,93,R1,2537,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,2,2,FALSE,No,FALSE,0,0,4,NA,4,,
AX,93,R3,8622,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,5,FALSE,P,FALSE,0,0,2,NA,5,"Loading coral takes long, tried to score L1 by crashing into base of reef and using momentum to get coral in, often failed",
BH,94,B3,339,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,3,1,0,0,FALSE,No,FALSE,0,0,2,NA,2,,
LJ,94,B2,9709,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,0,3,de,,"Unbeached 449 then died shortly after, we salute them",
NL,94,B1,449,F,FALSE,TRUE,0,0,3,0,TRUE,FALSE,0,0,0,5,0,2,4,1,FALSE,No,FALSE,0,0,5,NA,,,
AW,94,R2,1811,C,FALSE,TRUE,0,1,0,0,FALSE,FALSE,0,0,0,0,3,3,0,2,FALSE,P,FALSE,0,0,4,NA,,,
GL,94,R3,3748,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,4,0,0,TRUE,D,FALSE,0,0,3,NA,,None :<,
CL,94,R1,7886,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,0,NA,,it broke and was moving super slow and couldn41391t do anything,
BH,95,B3,2421,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,2,0,2,FALSE,P,FALSE,0,0,2,NA,,,
AW,95,R2,4541,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,4,2,0,4,FALSE,No,FALSE,0,0,4,NA,,Robot was a bit slow in general,
SBS,95,B2,1885,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,4,2,2,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,,
AX,95,R1,2106,C,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,2,1,0,4,3,0,TRUE,D,TRUE,0,0,5,NA,,"We love 2106, scores coral consistently, scores algae processor, and climbs",
GL,95,R3,2199,M,FALSE,TRUE,0,0,0,1,TRUE,TRUE,0,0,1,1,2,0,0,0,TRUE,D,TRUE,0,0,3,NA,,"Possibly capable of ground, they spat it out tho so unclear how good it is (or it could41391ve bounced in not intakes)",
NL,95,B1,4464,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,1,4,4,NA,0,Very chaotic,
GL,96,R3,3793,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,8,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,Non,
NL,96,B1,623,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,3,NA,2,,
   BH,96,B3,9403,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,5,0,0,0,1,FALSE,P,FALSE,0,0,2,NA,,,
IH,96,R2,404,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,12,0,0,0,0,0,FALSE,P,FALSE,0,0,4,NA,,Slow vertical extension,
AX,96,R1,7770,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,3,2,FALSE,No,FALSE,0,0,3,NA,5,"Slow cycles, inconsistent coral loading and scoring, manip is horizontal and tilts sideways to score coral, inconsistent ",
SBS,96,B2,2537,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,3,1,FALSE,P,FALSE,0,0,3,NA,,Had manip trouble on L4,
BH,97,B3,5587,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,4,4,NA,,,
NL,97,B1,3748,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,3,4,0,0,TRUE,D,TRUE,0,0,0,NA,,,
AW,97,R2,9709,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,1,0,3,FALSE,P,FALSE,0,0,4,NA,2,"Not bad intake, but poor manip",
SBS,97,B2,888,F,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,1,0,0,8,1,TRUE,P,FALSE,0,0,3,NA,,,
Ashwin,97,R3,3714,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,1,2,2,NA,,,
AX,97,R1,8622,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,2,0,0,1,FALSE,P,FALSE,0,0,3,NA,1,T,
BH,98,B3,1811,C,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,2,4,0,1,FALSE,P,FALSE,0,0,3,NA,,,
EC,98,B1,1727,M,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,3,0,3,0,3,TRUE,D,TRUE,0,0,4,NA,,,
IH,98,R2,10224,F,FALSE,TRUE,0,1,0,0,TRUE,FALSE,0,0,0,0,0,4,3,0,FALSE,P,FALSE,0,0,4,NA,,"Slower intake and elevator, consistent L3, okay L4",
AX,98,R1,449,C,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,0,4,8,2,3,0,FALSE,P,FALSE,0,0,5,NA,,"My fav robot so speedy, echain flopped around",
SBS,98,B2,2421,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,0,0,FALSE,P,FALSE,1,3,4,NA,0,,
Ashwin,98,R3,10224,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,0,3,3,1,FALSE,No,FALSE,0,0,4,NA,,"Focused mainly on L4, some L3 as well",
SBS,99,B2,1111,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,1,0,0,3,0,FALSE,No,FALSE,0,0,3,NA,,,
LJ,99,B3,10449,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,6,0,0,0,0,FALSE,P,FALSE,0,4,3,NA,,"Kitbot, indicator lught",
AW,99,R2,2377,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,2,0,0,0,FALSE,P,FALSE,0,3,3,NA,0,Played defense in the beginning before swapping with 4541,
NL,99,B1,339,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,0,0,0,FALSE,P,FALSE,0,0,3,NA,2,,
AX,99,R1,4541,M,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,1,1,FALSE,P,FALSE,0,3,3,NA,,"Slow cycles, takes lot of time to position coral, tech issue happened halfway and robot played defense",
Ashwin,99,R3,2377,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,2,0,0,0,FALSE,No,FALSE,0,3,2,NA,"0,5",,
IH,100,R2,10679,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,2,FALSE,P,FALSE,0,0,2,NA,,Slow,
JY,100,R1,2199,M,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,3,0,0,1,4,0,TRUE,P,FALSE,0,0,3,NA,2,climb let go,
LJ,100,B3,3793,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,3,1,0,0,4,FALSE,No,FALSE,0,0,2,NA,,Has a 2.5 L1 auto if it works,
Ashwin,100,R3,10679,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,1,FALSE,P,FALSE,0,0,1,NA,1,Stuttered a lot while moving,
NL,100,B1,2106,F,FALSE,FALSE,0,0,0,2,FALSE,FALSE,0,0,0,0,3,5,3,0,FALSE,No,FALSE,0,0,4,NA,,They got stuck at the end in the reef but VERY good intake,
SBS,100,B2,7886,M,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,3,3,NA,0,Fast reef algae clear,
LJ,101,B3,7770,C,FALSE,TRUE,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,2,2,ba,0,"rip, beached about 30 seconds in tele op",
JY,101,R1,449,F,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,0,0,4,2,8,1,FALSE,No,FALSE,0,1,5,NA,,sped,
NL,101,B1,888,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,0,0,0,0,11,2,FALSE,P,FALSE,0,0,4,NA,,Very consistent w l4,
SBS,101,B2,10224,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,2,0,1,2,1,4,FALSE,P,FALSE,0,0,4,NA,,,
Ashwin,101,R3,3748,F,FALSE,TRUE,1,1,0,0,TRUE,FALSE,0,0,0,0,0,3,0,1,TRUE,D,TRUE,0,0,3,NA,5,,
AW,101,R2,3748,F,FALSE,TRUE,0,0,1,0,TRUE,TRUE,0,0,2,1,0,1,0,1,TRUE,D,FALSE,0,0,4,NA,,Just okay at doing everything ,
NL,102,B1,623,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,4,4,NA,0,,
BH,102,R1,1111,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,4,0,FALSE,P,FALSE,0,0,3,NA,,,
SBS,102,B2,404,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,11,0,0,0,0,0,FALSE,No,FALSE,0,0,4,NA,,,
AW,102,R2,3714,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,2,NA,,"Manip not working, couldn41391t even push out starting coral into L1",
LJ,102,B3,1811,C,FALSE,TRUE,0,1,0,0,TRUE,FALSE,0,0,0,0,0,7,0,0,FALSE,No,FALSE,0,0,3,NA,2,"Slow but steady, benefit a lot from 404 clearing algae",
Ashwin,102,R3,3714,F,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,0,0,FALSE,P,FALSE,0,0,0,NA,5,Held on to 1 coral for a long time trying to attach to reef but not deploying,
NL,103,B1,2199,M,FALSE,TRUE,0,0,0,0,FALSE,TRUE,0,0,0,0,0,0,6,0,TRUE,P,FALSE,0,0,4,NA,,,
SBS,103,B2,339,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,2,2,0,0,FALSE,No,FALSE,0,0,2,NA,5,,
BH,103,R1,10679,,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,7,0,0,0,2,FALSE,P,FALSE,0,0,2,NA,,,
AW,103,R2,4541,M,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,5,3,FALSE,P,FALSE,0,0,4,NA,,"Good intake, but slow elevator",
Ashwin,103,R3,8622,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,5,2,0,0,FALSE,No,FALSE,0,0,2,NA,5,"Took a long time to attach corals, did nothing auto",
LJ,103,B3,2537,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,2,0,0,2,2,FALSE,P,FALSE,0,0,3,NA,2,Every tele op shot attempted except 1 was L4,
NL,104,B1,9403,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,6,1,0,0,0,FALSE,P,FALSE,0,0,3,NA,5,,
Ashwin,104,R3,5587,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,FALSE,No,FALSE,0,0,1,NA,"1,5,4",,
AW,104,R2,10449,M,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,0,1,3,cs,,"Touched blue cages, briefly tried defense towards the end",
SBS,104,B2,7886,M,FALSE,TRUE,0,0,0,0,TRUE,TRUE,0,0,1,0,0,0,0,0,FALSE,P,FALSE,0,1,3,NA,5,,
BH,104,R1,1885,C,FALSE,TRUE,0,0,0,0,TRUE,TRUE,4,4,0,0,0,0,0,0,FALSE,No,FALSE,0,0,3,NA,,,
LJ,104,B3,2106,C,FALSE,TRUE,0,0,0,2,TRUE,FALSE,0,0,2,2,0,6,3,0,TRUE,D,FALSE,0,0,5,NA,,,
BH,105,R1,9709,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,3,0,0,2,FALSE,No,FALSE,0,0,2,NA,,,
NL,105,B1,2377,F,FALSE,TRUE,1,0,0,0,TRUE,FALSE,0,0,0,0,1,2,0,1,FALSE,P,FALSE,0,4,3,NA,"0,5",,
EC,105,B2,2421,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,1,1,0,2,FALSE,P,FALSE,0,0,1,NA,,"Struggles to align robot, driver issue",
LJ,105,B3,404,M,FALSE,TRUE,1,0,0,0,TRUE,TRUE,0,0,10,0,0,0,0,0,FALSE,No,FALSE,0,5,4,NA,,Ground intake somewhat inconsistent if no wall,
AX,105,R2,3793,C,FALSE,FALSE,0,0,0,0,FALSE,FALSE,0,0,0,7,0,0,0,1,FALSE,No,FALSE,0,0,3,NA,5,"Loading coral inconsistent, often took multiple tries, consistent L1 scoring, no auto, did not park",
Ashwin,105,R3,4464,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,0,FALSE,P,FALSE,0,0,1,NA,"5,4",,
AW,106,B2,623,F,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,1,FALSE,P,FALSE,0,4,3,NA,0,Was disabled for about 20 secs in the middle of the match,
EC,106,B1,4541,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,1,0,0,7,1,FALSE,P,FALSE,0,0,4,NA,,,
AX,106,R3,10224,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,4,1,3,0,0,0,FALSE,P,FALSE,0,0,4,NA,,"Fast and consistent algae processor cycles, sometimes struggles with coral loading but scores consistent L2",
JY,106,B3,10679,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,8,0,0,0,1,FALSE,P,FALSE,0,0,3,NA,,kitbot,
FL,106,R1,3714,M,FALSE,TRUE,1,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,3,FALSE,P,FALSE,0,0,2,di,,Got algae stuck in bot,
SBS,106,R2,449,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,2,4,4,1,FALSE,P,FALSE,0,0,5,NA,,Scouting app wasn41391t loaded yet so it41391s from memory (might not be most accurate),
FL,107,R1,10449,C,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,No,FALSE,1,2,2,di,,,
AW,107,B2,888,C,FALSE,TRUE,0,0,0,1,FALSE,FALSE,0,0,0,0,0,0,7,2,FALSE,P,FALSE,0,0,4,NA,2,Wobbly bot when elevator is extended,
EC,107,B1,5587,F,FALSE,TRUE,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,0,3,cs,5,Struggled to intake coral and gave up,
SBS,107,R2,2106,F,FALSE,TRUE,0,0,0,1,TRUE,FALSE,0,0,1,2,4,1,3,0,TRUE,D,TRUE,0,0,5,NA,1,Dropped a coral in auto,
JY,107,B3,339,M,FALSE,TRUE,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,FALSE,P,FALSE,0,2,3,cs,0,stuck during auto,
