scout,match,robot,team,start,show,move,auto_coral_missed,auto_coral_L1_num,auto_coral_L2_num,auto_coral_L3_num,auto_coral_L4_num,robot_reef_removal,robot_algae_picked,robot_net_score,robot_net_miss,proc_score,coral_L1_num,coral_L2_num,coral_L3_num,coral_L4_num,tele_missed,climb_attempt,ending,climb_time,fouls,defense,driver,dead,comments,commentOpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,22,R1,1807,F,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,5,5,3,1,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AY,23,B2,6147,C,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,0,0,2,1,2,4,2,1,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,23,B1,6996,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,3,2,3,0,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,23,R1,4909,F,FALSE,TRUE,0,1,0,0,2,TRUE,FALSE,0,0,0,1,4,5,2,2,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,23,B3,5468,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,0,0,0,1,5,5,3,0,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,23,R3,2974,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,3,1,5,4,3,3,FALSE,P,TRUE,0,0,4,NA,,Solid cycles. Missed an L4 that landed L1 in beginning of teleop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,23,R2,1502,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,2,2,2,1,TRUE,D,FALSE,0,0,3,NA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,24,B1,6459,C,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,2,1,0,0,6,6,5,1,FALSE,P,TRUE,0,0,3,NA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,24,R1,6738,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,1,1,0,0,0,0,4,1,FALSE,P,FALSE,0,0,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,24,B3,2412,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,D,FALSE,0,0,1,NA,,"Crossed paths with another robot in auto, very sluggish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,24,R2,3008,C,FALSE,TRUE,0,0,0,0,0,TRUE,TRUE,2,1,0,0,0,0,1,2,TRUE,D,FALSE,0,0,2,NA,"1,2","Did L4, but really struggled bc their manip doesn41391t go high enough to reliably slide coral on",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,24,R3,7538,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,TRUE,P,FALSE,1,4,4,NA,,Rimmed 4901 so much that it disabled??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,24,B2,4091,M,FALSE,TRUE,1,0,0,0,0,FALSE,FALSE,0,0,0,0,0,1,1,1,FALSE,No,FALSE,0,0,2,de,"5,1","Died midway through, and got defended hard but still felt very lost. Intake seems pretty precise from coral station.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL,25,B2,1730,M,FALSE,FALSE,0,0,0,0,1,TRUE,FALSE,0,1,0,0,0,0,0,0,FALSE,P,FALSE,0,0,2,di,,Secret climbed on the barge then parked. Yellow card - JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,25,R2,6940,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,0,0,1,5,2,1,TRUE,P,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,25,R1,188,F,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,3,0,0,0,7,5,1,1,TRUE,P,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,25,R3,3655,M,FALSE,TRUE,0,0,0,0,1,TRUE,TRUE,3,2,3,0,0,0,2,1,TRUE,D,FALSE,0,0,3,NA,,Mainly did algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,25,B1,148,C,FALSE,TRUE,1,0,0,0,1,TRUE,FALSE,1,1,0,0,7,7,5,1,FALSE,P,FALSE,0,0,4,NA,7,Real good even in 2v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,25,B3,7426,F,FALSE,TRUE,0,0,0,0,3,TRUE,TRUE,1,0,2,0,4,4,3,1,TRUE,P,FALSE,0,0,4,NA,,Inconsistent processor shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,26,R1,5472,C,FALSE,TRUE,1,0,0,0,0,TRUE,FALSE,1,0,0,0,0,4,5,1,TRUE,P,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,26,B1,6431,C,FALSE,TRUE,0,0,0,0,2,FALSE,FALSE,0,0,0,1,1,3,3,1,FALSE,P,TRUE,0,0,3,NA,,"Subject to pins, consistent L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,26,B3,10523,F,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,0,0,0,1,0,3,1,1,TRUE,P,FALSE,0,0,2,NA,,"Attempted to score three times in auto, same during teleop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,26,B2,1825,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,0,0,0,1,0,5,0,TRUE,P,FALSE,0,0,2,NA,,Generally beat by Kitbot defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,26,R2,5124,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,4,0,0,0,0,FALSE,P,TRUE,0,4,3,NA,,"Kitbot type bot, played defense in the beginning of match before returning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,26,R3,343,F,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,3,0,0,0,4,5,4,0,TRUE,P,FALSE,0,0,3,NA,,"Grabbed and elevated themselves in deep climb but touched ground a little bit. Scoring was quick, while cycle time was a bit above average",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,27,B1,2635,M,FALSE,TRUE,0,0,0,0,0,FALSE,FALSE,1,1,2,0,0,0,0,0,TRUE,No,FALSE,0,0,2,NA,,"Algae only, inconsistent scoring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,27,R2,108,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,2,0,0,0,1,5,3,1,FALSE,P,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,27,B2,5142,C,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,0,4,4,2,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,27,R1,1710,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,0,1,1,0,2,4,2,0,TRUE,D,FALSE,0,0,2,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,27,B3,9085,F,FALSE,FALSE,0,0,0,0,0,FALSE,FALSE,0,0,0,0,1,1,2,2,TRUE,P,FALSE,0,0,3,NA,,"Slow climb mechanism and low-key dog at loading, very slow and inconsistent loading ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,27,R3,930,C,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,2,0,0,0,5,4,0,1,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,28,B1,5843,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,4,0,3,0,0,2,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,28,R2,3044,C,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,3,1,0,0,1,2,4,2,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,28,B2,5406,,FALSE,FALSE,0,0,0,0,3,TRUE,FALSE,1,1,0,0,2,8,2,1,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,28,R1,1880,M,FALSE,TRUE,1,0,0,0,0,TRUE,FALSE,0,0,0,0,5,5,1,0,FALSE,P,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,28,B3,2468,F,FALSE,TRUE,0,0,0,0,1,TRUE,TRUE,0,0,1,0,3,0,2,1,TRUE,D,FALSE,0,2,3,NA,,Switched to defense when timer hit 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,28,R3,10428,F,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,1,3,3,2,3,FALSE,P,TRUE,0,0,3,NA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,29,R1,3538,F,FALSE,TRUE,2,1,0,0,0,TRUE,FALSE,4,0,0,1,1,2,3,2,TRUE,P,FALSE,0,0,3,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,29,B1,9787,M,FALSE,TRUE,1,0,0,0,0,TRUE,FALSE,0,0,0,1,0,2,1,2,FALSE,P,FALSE,0,0,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,29,R2,2910,C,FALSE,TRUE,0,0,0,2,2,FALSE,FALSE,2,0,2,8,6,5,4,0,TRUE,D,TRUE,0,0,5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank,29,B3,1388,F,FALSE,TRUE,0,3,0,0,0,TRUE,FALSE,0,0,0,3,1,6,6,0,TRUE,D,FALSE,0,0,4,NA,6,Missing very often (falls into l4) same thing with their auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,29,B2,6665,C,FALSE,TRUE,0,0,0,0,0,FALSE,TRUE,0,0,2,5,0,0,0,2,TRUE,D,FALSE,0,0,3,NA,7,Mechanically good at crowded L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,29,R3,7415,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,1,7,2,0,0,FALSE,P,FALSE,0,0,3,NA,,Missed L4 but landed to L1 in auto. Cycle times pretty average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank,30,B3,1807,F,FALSE,TRUE,0,0,0,0,3,FALSE,FALSE,0,0,0,1,4,6,2,0,TRUE,D,FALSE,0,0,0,NA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,30,B1,10077,M,FALSE,TRUE,0,1,0,0,0,FALSE,FALSE,0,0,0,5,0,0,0,3,FALSE,P,FALSE,0,0,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,30,R2,449,F,FALSE,TRUE,2,0,1,0,0,TRUE,FALSE,0,0,0,1,8,5,5,1,TRUE,P,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,30,R1,8590,F,FALSE,TRUE,0,0,0,2,0,TRUE,FALSE,0,0,0,2,1,0,0,0,FALSE,No,FALSE,3,2,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,30,B2,1323,C,FALSE,TRUE,0,0,0,0,4,TRUE,FALSE,4,0,0,4,6,6,3,0,TRUE,D,FALSE,0,0,5,NA,7,"Farmed penalties off 8590, 4x majors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,30,R3,2429,C,FALSE,TRUE,0,1,0,0,0,TRUE,FALSE,0,0,0,0,0,6,5,2,FALSE,No,FALSE,0,0,4,NA,,"Had some weird maneuvering in first 15 seconds of teleop, but after intaking was fast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,31,R1,7444,C,FALSE,TRUE,0,0,0,0,2,FALSE,FALSE,0,0,0,0,2,2,4,1,FALSE,P,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,31,B1,9072,C,FALSE,TRUE,0,0,1,0,2,TRUE,FALSE,2,1,0,0,3,5,3,2,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,31,B2,868,F,FALSE,TRUE,1,0,0,0,1,TRUE,FALSE,1,0,0,9,4,5,1,0,TRUE,D,FALSE,0,0,5,NA,7,"Smooth L1 motion, fits lots of L1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,31,R2,4499,F,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,1,0,1,3,1,2,TRUE,D,FALSE,0,0,3,NA,4,"Manip broke, also tried to place an L4 on a branch that already had acoral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,31,R3,4905,M,FALSE,TRUE,0,0,0,0,0,TRUE,FALSE,0,0,0,0,1,3,0,3,TRUE,P,FALSE,0,0,3,NA,,Butterfingers when it comes to coral. Almost got beached once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,31,B3,2974,M,FALSE,TRUE,0,0,0,0,3,FALSE,TRUE,0,0,6,0,3,3,2,2,TRUE,P,TRUE,0,0,5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,32,B1,2228,F,FALSE,TRUE,1,0,0,0,1,TRUE,FALSE,1,0,1,0,1,1,3,1,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,32,B2,948,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,7,4,0,3,1,TRUE,P,FALSE,0,0,3,NA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,32,R2,1778,C,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,3,0,2,0,7,10,3,0,FALSE,P,FALSE,0,0,5,NA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,32,R1,6328,F,FALSE,TRUE,0,0,0,0,3,FALSE,FALSE,0,0,0,13,0,0,0,1,TRUE,D,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwin,32,R3,6738,M,FALSE,TRUE,0,0,0,0,1,TRUE,FALSE,1,0,0,2,0,1,0,3,FALSE,No,FALSE,0,0,2,NA,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,32,B3,4909,C,FALSE,TRUE,1,0,0,0,2,TRUE,TRUE,0,0,2,0,3,1,3,6,TRUE,D,FALSE,0,0,3,NA,,Fast cycling but missed a lot of shots.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,33,B1,1502,C,FALSE,TRUE,1,0,0,0,1,FALSE,FALSE,0,0,0,0,1,5,5,0,TRUE,D,FALSE,0,0,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LJ,33,B2,4091,M,FALSE,TRUE,1,0,0,0,0,FALSE,FALSE,0,0,0,3,1,2,2,1,FALSE,No,FALSE,0,0,3,NA,1,"Pass through intake, sometimes coral went straight through, 2 L1 was scored by L4 misses, slow elevator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,33,R1,7565,M,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,2,0,0,1,0,3,2,0,TRUE,D,FALSE,0,4,2,NA,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,33,B3,3655,F,FALSE,TRUE,3,0,0,0,0,TRUE,TRUE,1,3,1,0,0,0,0,0,TRUE,D,FALSE,0,0,2,NA,,"Primarily Algae bot, inconsistent algae scoring for net and processor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,33,R2,1072,C,FALSE,TRUE,1,0,0,0,1,TRUE,FALSE,2,1,0,0,5,4,0,0,TRUE,P,FALSE,0,0,3,NA,5,"Kept smashing into one of the robots in their alliance at the coral station. Also, bad coral intake specifically, algae is fine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JY,33,R3,360,F,FALSE,TRUE,1,0,0,0,1,TRUE,FALSE,0,0,3,0,0,2,6,3,TRUE,P,FALSE,0,0,4,NA,,"chute intake, sometimes unreliable, can hold both algae and coral at once",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY,34,B1,422,F,FALSE,TRUE,1,0,0,0,3,TRUE,FALSE,2,0,0,7,4,5,2,0,TRUE,D,TRUE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX,34,B3,6996,M,FALSE,TRUE,0,0,0,0,1,FALSE,FALSE,0,0,0,0,4,1,2,2,TRUE,P,FALSE,0,0,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBS,34,R1,7531,F,FALSE,TRUE,0,0,0,0,2,TRUE,FALSE,2,0,0,1,2,1,4,1,TRUE,P,FALSE,0,0,4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,34,R2,5535,M,FALSE,TRUE,1,0,0,0,0,TRUE,TRUE,5,2,2,0,0,0,0,0,TRUE,P,FALSE,0,0,5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LJ,34,B2,188,C,FALSE,TRUE,0,0,0,0,3,FALSE,TRUE,3,0,1,1,2,4,2,1,TRUE,D,FALSE,0,0,3,NA,"2,6","Took algae off lollipop, not sure if can pick off straight ground, human player dropped a lot of coral when I taking from station?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JY,34,R3,3847,C,FALSE,TRUE,1,0,0,0,0,FALSE,FALSE,0,0,0,0,4,4,5,3,FALSE,P,TRUE,0,0,4,NA,"2,7","does41391t remove coral if missed, but I still counted miss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGK,35,R2,6459,F,FALSE,TRUE,0,0,0,0,3,TRUE,FALSE,0,0,1,0,1,2,2,1,FALSE,P,FALSE,0,3,3,NA,0,"Audibled to defense, somewhat effective",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
